TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.joda.time.tz.ZoneInfoProvider,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,106,0.3,3,20,79,124921,1507611232016,0.8181818181818182,001111111111111000011111111111001111111111010001110011110110111111110111111111111111111111110111111,0.8163265306122449,1111111111111111111111111011000111101110011001111,1.0,1111111111,3,1,1,1,0.864406779661017,11110001111111111111101011111111111111101111111111111111001,0.125,00000001,1.0,1111111,0.5714285714285714,0100111,0.5918367346938775,0100111111111000000001111010100111101111001001111
