TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.joda.time.Duration,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,94,0.3,3,90,219,120581,1507611955487,0.9852941176470589,11111111111111111111111111111011111111111111111111111111111111111111,0.9791666666666666,111111111111111111111111111111111111111111111110,0.9,11011111011111111111,16,2,2,2,0.9829545454545454,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110100,0.8780487804878049,1111111111111110111111111111111011111111111111111111111111101111111111111110111111111111111011111111111111101111111111111110001001001001001011111111111111101111111111111110111111111111111011111111111111101111111111111110111111111111111011111111111111101110100111010011101001110100111111111111111011111111111111101111111111111110,1.0,111111111111111111111111111111,1.0,111111111111111111111111111111,0.9791666666666666,111111111111111111111111111111111111111111111101
