TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.joda.time.TimeOfDay,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,85,0.3,3,86,810,127571,1507613036062,0.7748344370860927,1111111101111111111111111111111111111111111111111111111111110011111011111001111111111111110110111111111111111111111111111111100000000000000000000000000,0.7840909090909091,0000000000000101111010111011111110111111111111111111111111111111111111111111101111111111,1.0,111111111111111111111111111111111111111111,29,4,3,2,0.858560794044665,1111111111111111111111111111111111111111111111111111111111111111111111111111111111100101111111111011101011110111111101111011111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000,0.5372750642673522,01101101101101000110110110110100011011011011010001101101101101000010010011011011011011011011011010001101101101101000110110110110100011011011011010001101101101101000110110110110100011011011011010001101101101101000110110100110100011011011011010001001000100010001001101101101101000010100010010100011011011011010001101101101101001110110110110100011011011011010001101101101101000110110110110100,0.8032786885245902,1111111111111111111111111111111111111111111111111000000000000,0.7868852459016393,1111111111111111111011111111111111111111111111111000000000000,0.7727272727272727,1101101101110011100011111011101111101010100111111111011011011111111111111111100111111111
