TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.asynchttpclient.uri.Uri,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,205,0.3,2,68,141,220153,1507615202775,0.9333333333333333,111111111111111111111111110011111111011111100111101011111111111111111111111111111111111111111111111111111,0.8865979381443299,1111111111111111111111111111111111111111111111111101111101111111110001111111110111111100011111010,1.0,11111111111,8,2,2,1,0.970703125,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111100000001111111111101111111111111111111111110111111111000111111111111111111111,0.6792452830188679,0100100101001011111101011110111110101111111110100101111111010110111100100100101111110101111011111101011110,1.0,1111111111111111111111,1.0,1111111111111111111111,0.8865979381443299,1111111111111111111111111111111111111111111111111011111011111111110001111111110111111100011110101
